id|video_path|caption
129|/media/wtheisen/scratch2/telegram_video/LastBP/9035/post_9035_video.mp4|"Останній Блокпост 🛡Чергове надходження нового затрофеїного танчика. Буде працювати на благо України та нищити ворога. @LastBP 🛡| @UA_struggle 🇺🇦"
130|/media/wtheisen/scratch2/telegram_video/LastBP/150/post_150_video.mp4|Останній Блокпост 🛡⚡️Після хамської розмови з нами вранці і поширеного відео у соцмережах Зеленський віддав особистий наказ викинути нас із Золотого.Хочемо нагадати, що ми - ті ветерани, які звільнили Маріуполь, Мар‘їнку та з десяток українських міст. Ми втратили побратимів, але не здали ворогу ані клаптика української землі. Ми прикривали ваші спини, поки ви сиділи в тилу. Зараз ви нас змушуєте до капітуляції, але ми на це не підемо.Ми назвали нашу акцію «Останній блок-пост» і ми залишимось тут до останнього, чого б нам це не вартувало. Ми тут на законних підставах. Це наш конституційний обов’язок - захищати Україну та її громадян.#Золоте #Ні_Капітуляції Останній блок-пост 👊🏻
131|/media/wtheisen/scratch2/telegram_video/LastBP/6967/post_6967_video.mp4|"Останній Блокпост 🛡⚡️Український солдат телефонує батькам російських солдат, що здохли, з їхніх же телефонів.@LastBP 🛡| @UA_struggle 🇺🇦"
132|/media/wtheisen/scratch2/telegram_video/LastBP/4849/post_4849_video.mp4|"Останній Блокпост 🛡Щось в них не вийшло 😅Новий розклад:7: 00 - Підйом. 8:00 - поховання двухсотих12:00 - обід13:00 - поховання нових двухсотих18:00 - вечера19:00 - поховання нових двухсотихі так по колу, поки не покинуть Українську Землю 🇺🇦@LastBP 🛡| @UA_struggle 🇺🇦"
133|/media/wtheisen/scratch2/telegram_video/LastBP/2577/post_2577_video.mp4|"Останній Блокпост 🛡Так зараз виглядає ""режим тиші"". На фото підконтрольне Україні селище Тарамчук, яке знаходиться на лінії розмежування. Його вчора з артилерійських систем калібру 122 мм обстріляли російські бойовики.Терористи випустили понад 30 снарядів. Пошкоджено цивільні будинки та інфраструктуру, а також трансформаторну підстанцію, в результаті чого без світла залишились дві вулиці.@LastBP 🛡"
134|/media/wtheisen/scratch2/telegram_video/LastBP/5810/post_5810_video.mp4|"Останній Блокпост 🛡Гори знищеного російського металобрухту під Вознесенськом.@LastBP 🛡| @UA_struggle 🇺🇦"
135|/media/wtheisen/scratch2/telegram_video/LastBP/5861/post_5861_video.mp4|"Останній Блокпост 🛡Пачка нових полонених ваньок у Снігурівці Миколаївської області.Окупанти в рядочок та смирно крокують. Зрозуміли, що це їм ще пощастило.@LastBP 🛡| @UA_struggle 🇺🇦"
136|/media/wtheisen/scratch2/telegram_video/LastBP/3180/post_3180_video.mp4|Останній Блокпост 🛡Сьогодні на київському підприємстві ПрАТ «Завод «Кузня на Рибальському» спустили на воду восьмий серійний малий артилерійський броньований катер.Далі МБАК розпочне державні випробування і вже після він має надійти до складу ВМС України.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
137|/media/wtheisen/scratch2/telegram_video/LastBP/6408/post_6408_video.mp4|"Останній Блокпост 🛡Game over, російські окупанти 👊@LastBP 🛡| @UA_struggle 🇺🇦"
138|/media/wtheisen/scratch2/telegram_video/LastBP/6589/post_6589_video.mp4|"Останній Блокпост 🛡Чергова порція знищеної техніки ворога у Миколаївській області. @LastBP 🛡| @UA_struggle 🇺🇦"
139|/media/wtheisen/scratch2/telegram_video/LastBP/6316/post_6316_video.mp4|"Останній Блокпост 🛡Ще трошки перемовин найсильнішої армії світу. Їхня паніка - це запорука нашої перемоги.- вы в кольце сейчас? - мы в очке! - полном очке? - полнейшем! На один батальон меньше! - в смысле? - рас**ярили нас! @LastBP 🛡| @UA_struggle 🇺🇦"
140|/media/wtheisen/scratch2/telegram_video/LastBP/3084/post_3084_video.mp4|"Останній Блокпост 🛡Сьогодні жителів окупованого Донбасу незаконно звозять до Ростову, де ті приймають участь у виборах до Держдуми РФ.Мешканців окупованих Донецької та Луганської області які мають російські паспорти, звозять до Ростовської області на виборчі дільниці, що б ті могли взяти участь у голосуванні. В основному це бюджетники, яких відправляють примусово, але є й достатньо любителів ""русского мира"", котрих вважаємо треба одразу залишати в РФ. У вигляді ""щедрого"" бонусу ті хто проголосував отримують продуктовий набір з пляшки води, печива, яблука, снікерсу, вологих серветок та дірявого прапорця країни-агресора.@LastBP 🛡"
141|/media/wtheisen/scratch2/telegram_video/LastBP/8428/post_8428_video.mp4|"Останній Блокпост 🛡БПЛА Vector від Quantum Systems вже в руках наших захисниківБезпілотник Vector виконує завдання коригування артилерії. У нього вертикальний зліт та посадка. Він оснащений оптико-локаційною станцією HD-40LV з лазерним далекоміром.@LastBP 🛡| @UA_struggle 🇺🇦"
142|/media/wtheisen/scratch2/telegram_video/LastBP/3419/post_3419_video.mp4|Останній Блокпост 🛡В Іркутську впав літак Ан-12 білоруської авіакомпанії «Гродно».Він прямував рейсом Якутськ - Іркутськ, та зазнав аварії під час заходу на посадку. Залишки літака знайшли в 7-ми кілометрах від аеропорту. За попередніми даними, на борту перебували вісім членів екіпажу, всі вони загинули.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
143|/media/wtheisen/scratch2/telegram_video/LastBP/7008/post_7008_video.mp4|"Останній Блокпост 🛡Збитий 5 березня російський металобрухт, робота ""Стінгера"".@LastBP 🛡| @UA_struggle 🇺🇦"
144|/media/wtheisen/scratch2/telegram_video/LastBP/9434/post_9434_video.mp4|"Останній Блокпост 🛡🦾228-й батальйон Харківської тероборони показав чергові трофеї@LastBP 🛡| @UA_struggle 🇺🇦"
145|/media/wtheisen/scratch2/telegram_video/LastBP/2309/post_2309_video.mp4|"Останній Блокпост 🛡""Я с оружием нормально обращаюсь"" 😂На відео імовірно два ""професіонала"" з Росії, тому в принципі результат не дивує.@LastBP 🛡"
146|/media/wtheisen/scratch2/telegram_video/LastBP/7695/post_7695_video.mp4|"Останній Блокпост 🛡Російським мародерам, які обікрали мирні українські сім'ї та відправили десятки кілограм посилок додому з білоруського міста Мозир продовжують додзвонюватися з України.@LastBP 🛡| @UA_struggle 🇺🇦"
147|/media/wtheisen/scratch2/telegram_video/LastBP/3064/post_3064_video.mp4|"Останній Блокпост 🛡У Дніпрі зранку вибухнула автівка, поліція кваліфікує справу як ""терористичний акт"". Вибух стався на проспекті Богдана Хмельницького, в автомобілі Nissan Primera перебували двоє людей, які загинули. Це була начальниця відділу зв'язків зі ЗМІ та роботи з громадськістю ГУ ДСНС у Дніпровській області Дарина Гречіщева та Олексій Кавлак, який був сапером в зоні АТО. Правоохоронці розглядають дві версії - замовне вбивство або неправильне перевезення вибухівки. @LastBP 🛡"
148|/media/wtheisen/scratch2/telegram_video/LastBP/4864/post_4864_video.mp4|"Останній Блокпост 🛡❗️Уточнення: Арнаут живий! Важкий, медики борются. Друже, видужуй! Такі люди нам потрібні!@LastBP 🛡| @UA_struggle 🇺🇦"
149|/media/wtheisen/scratch2/telegram_video/LastBP/9617/post_9617_video.mp4|"Останній Блокпост 🛡Фіксація дроном прямого влучення в танк окупантів під час артилерійського обстрілу.Боги війни нищать ворога! @LastBP 🛡| @UA_struggle 🇺🇦"
150|/media/wtheisen/scratch2/telegram_video/LastBP/3784/post_3784_video.mp4|Останній Блокпост 🛡Різдвяного настрою Вам у стрічку 🇺🇦З Різдвом Христовим 🎄Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
151|/media/wtheisen/scratch2/telegram_video/LastBP/511/post_511_video.mp4|Останній Блокпост 🛡Патріоти в окупованому Сімферополі продовжують свою тиху боротьбу проти загарбників. Навіть за такі графіті вони ризикують потрапити до лап ФСБ. Але все одно хочуть показати всьому світу, що Крим - це Україна, що українці в Криму чекають повернення додому. Тим часом в самій Україні оцей старий маразматик, якого Зеленський призначив представником Києва в ТКГ, обіцяє виконати вимогу окупантів і дати воду на півострів. @LastBP 🛡
152|/media/wtheisen/scratch2/telegram_video/LastBP/5370/post_5370_video.mp4|"Останній Блокпост 🛡Подивіться, як зустріли окупанта на Луганщині, у місті Сватове.Черговий міф про те, що Донецька та Луганська області так і хочуть у ""молоді республіки"" розбився в прах.@LastBP 🛡| @UA_struggle 🇺🇦"
153|/media/wtheisen/scratch2/telegram_video/LastBP/7170/post_7170_video.mp4|"Останній Блокпост 🛡На росії ріжуть шини і вибивають скло за стікери ""Z""@LastBP 🛡| @UA_struggle 🇺🇦"
154|/media/wtheisen/scratch2/telegram_video/LastBP/3894/post_3894_video.mp4|Останній Блокпост 🛡На Яворівському полігоні (184 центр) 40 українських інструкторів провели перші практичні пуски з британської протитанкової системи NLAW.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
155|/media/wtheisen/scratch2/telegram_video/LastBP/3481/post_3481_video.mp4|Останній Блокпост 🛡Відео з нещодавніх змагань протитанкістів ЗСУ.Як ми писали раніше, першість здобули бійці 25-ї Січеславської бригади. В цілому у змаганнях було залучено низку протитанкових ракетних комплексів таких як «Корсар», «Стугна», «Фагот», «Конкурс» та «Штурм».Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
156|/media/wtheisen/scratch2/telegram_video/LastBP/5688/post_5688_video.mp4|"Останній Блокпост 🛡Збитий російський вертоліт Мі-24П(Мі-35П) RF-94966. @LastBP 🛡| @UA_struggle 🇺🇦"
157|/media/wtheisen/scratch2/telegram_video/LastBP/8291/post_8291_video.mp4|"Останній Блокпост 🛡Луганщина, знищена російська БМП.@LastBP 🛡| @UA_struggle 🇺🇦"
158|/media/wtheisen/scratch2/telegram_video/LastBP/4299/post_4299_video.mp4|Останній Блокпост 🛡По ситуації у Черкасах розповів ветеран Азову, керівник обласного осередку Національного Корпусу Дмитро Кухарчук.
159|/media/wtheisen/scratch2/telegram_video/LastBP/6645/post_6645_video.mp4|"Останній Блокпост 🛡ССО України: ""в'їб*ли колону...""Бійці Сил спеціальних операцій знищили чергову колону росіян.На місці вибуху жива сила противника ідентифікації не підлягає.@LastBP 🛡| @UA_struggle 🇺🇦"
160|/media/wtheisen/scratch2/telegram_video/LastBP/2442/post_2442_video.mp4|"Останній Блокпост 🛡Вчора на матчі нашої збірної зі шведами два недовболівальника вирішили зробити провокацію та сфотографувалися для пропагандистської картинки для РФ у стилі ""мышебратья"". Довго чекати реакції адекватних українських фанатів не довелося. В результаті чоловік в радянській символіці отримав по морді, попрощався зі своїм триколором і шапкою та вже в порваній футболці збірної РФ покинув стадіон.Дії наших фанів були цілком зрозумілі, а росіянам ми вкотре нагадали, що ми ніколи не були ніякими братами і ніколи ними не будемо. @LastBP 🛡"
161|/media/wtheisen/scratch2/telegram_video/LastBP/6121/post_6121_video.mp4|"Останній Блокпост 🛡У Сумській області бійці тероборони зупинили 3 танки фашистської Росії та 1 САУ.Подивіться на них – це звичайні українські мужики. Їм начхати, хто проти них. Вони на своїй землі. І вони її не віддадуть. А російські фашисти – здохнуть, як собаки.@LastBP 🛡| @UA_struggle 🇺🇦"
162|/media/wtheisen/scratch2/telegram_video/LastBP/5177/post_5177_video.mp4|"Останній Блокпост 🛡🇺🇦У Херсоні місцеві жителі відібрали у російських військових прапори України.@LastBP 🛡| @UA_struggle 🇺🇦"
163|/media/wtheisen/scratch2/telegram_video/LastBP/3388/post_3388_video.mp4|Останній Блокпост 🛡На одному з полігонів Одещини тривають випробування модернізованої РСЗВ “Вільха-М”.На відео з випробувань модернізовані ракети калібру 300 мм вражають наземні цілі на відстані у понад сотню кілометрів.“Вільха-М” – проект створення високоточних 300-мм реактивних боєприпасів із максимальною дальністю понад 100 км, які виробляються підприємствами оборонно-промислового комплексу України за замкненим циклом. Виробник виступає Державне Київське конструкторське бюро “Луч”.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
164|/media/wtheisen/scratch2/telegram_video/LastBP/4499/post_4499_video.mp4|Останній Блокпост 🛡⚡️Водій машини, на яку умисно наїхав російських танк на Оболоні, вижив.Його врятували люди, зараз надають медичну допомогу.Російська окупаційні війська - гірше за нацистів. Озброюйтесь, друзі! Якщо ми не зупинимо цю орду, вони просто нас винищать. До зброї! @LastBP 🛡
165|/media/wtheisen/scratch2/telegram_video/LastBP/7530/post_7530_video.mp4|"Останній Блокпост 🛡Трофейний російський Тайфун та машина евакуації Лінза.@LastBP 🛡| @UA_struggle 🇺🇦"
166|/media/wtheisen/scratch2/telegram_video/LastBP/7747/post_7747_video.mp4|"Останній Блокпост 🛡ЗСУ знищили ворожі позиції, які викрив один з окупантів, тікаючи від нашого дрону.Завдяки російському бігуну було знищено опорний пункт, БМП, кілька автомобілів та особовий склад.@LastBP 🛡| @UA_struggle 🇺🇦"
167|/media/wtheisen/scratch2/telegram_video/LastBP/6338/post_6338_video.mp4|Останній Блокпост 🛡З Днем добровольця кожного, хто зараз боронить Україну! Ми не мали жодних сумнівів, чи йти на війну ані в 2014му, ані в 2022му. Це наша земля, яку ми ніколи не втомимось захищати. Всі вороги української нації будуть знищені!!@MaksymZhorin 👊🏻
168|/media/wtheisen/scratch2/telegram_video/LastBP/726/post_726_video.mp4|"Останній Блокпост 🛡Тут Сивохо записав відео, щодо звільнення Фокіна з ТКГ. Говорить, що ""голос разума в очередной раз закричали и освистали"". Хто ж ще підтримає цих ватноголових, як не вони самі... @LastBP 🛡"
169|/media/wtheisen/scratch2/telegram_video/LastBP/8530/post_8530_video.mp4|"Останній Блокпост 🛡Львівські десантники продовжують знищувати виродків та їх бронетехніку.Воїни 80 окремої десантно-штурмової бригади ДШВ ЗСУ в одному з районів ведення бойових дій допомогли підрозділу росіян відвідати концерт Кобзона.@LastBP 🛡| @UA_struggle 🇺🇦"
170|/media/wtheisen/scratch2/telegram_video/LastBP/4758/post_4758_video.mp4|"Останній Блокпост 🛡Харків! Коктейль молотова знищив БТР окупанта! Українці ви кращі! Нищимо ворога!@LastBP 🛡| @UA_struggle 🇺🇦"
171|/media/wtheisen/scratch2/telegram_video/LastBP/3130/post_3130_video.mp4|"Останній Блокпост 🛡В рамках навчань ""Об’єднані зусилля"" ЗСУ застосували Ту-141 ""Стриж"".Розрахунки С-300, «Бук-М1», С-125 та «Оса» виконали імітаційні пуски зенітних керованих ракет по повітряних цілях. У ролі цілей були безпілотні літальні апарати ВР-2 «Стриж», ВР-3 «Рейс», винищувачі Су-27, МіГ-29 та штурмовики Су-25.Обговорити це в нашому чаті 👉 @lastbp_talk@LastBP 🛡"
172|/media/wtheisen/scratch2/telegram_video/LastBP/9183/post_9183_video.mp4|"Останній Блокпост 🛡Херсонщина, збитий російський гелікоптер.@LastBP 🛡| @UA_struggle 🇺🇦"
173|/media/wtheisen/scratch2/telegram_video/LastBP/4885/post_4885_video.mp4|"Останній Блокпост 🛡Грузини відмовились заправити російський корабель 🇺🇦🇬🇪""Російський корабель, йдіть нах*й! Можете використовувати весла!""Україну підтримує весь світ!@LastBP 🛡| @UA_struggle 🇺🇦"
174|/media/wtheisen/scratch2/telegram_video/LastBP/8766/post_8766_video.mp4|"Останній Блокпост 🛡30 окрема механізована бригада ім. князя Костянтина Острозького перетворила на металобрухт декілька одиниць російської техніки 🔥💪@LastBP 🛡| @UA_struggle 🇺🇦"
175|/media/wtheisen/scratch2/telegram_video/LastBP/334/post_334_video.mp4|Останній Блокпост 🛡Дві новини, які вичерпно характеризують нинішню владу:- командувач ВМС Олексій Неїжпапа заявив, що нам потрібно готуватись до повномасштабного наступу Росії з кримського напрямку;- командувач ООС Сергій Наєв повідомив, що у нього відсутні дані про скупчення військ РФ, і жодних загроз українській державі з боку Придністров'я, Білорусі чи Криму немає.Тим часом Росія повним ходом готується до стратегічних військових навчань Кавказ-2020. Експерти вважають їх ознакою намірів РФ поновити відкриту агресію проти України (як відомо, росіяни всі свої найбільші військові кампанії проводять влітку).P.S. На відео головнокомандувач відкрито визнає, що в країні діє організація Медведчука, яка фінансується з бюджету РФ. Проте він нічого не може з цим зробити.@LastBP🛡
176|/media/wtheisen/scratch2/telegram_video/LastBP/6183/post_6183_video.mp4|"Останній Блокпост 🛡Працюють Українські Гради 🔥@LastBP 🛡| @UA_struggle 🇺🇦"
177|/media/wtheisen/scratch2/telegram_video/LastBP/287/post_287_video.mp4|Останній Блокпост 🛡💥 «Перемир’я» Зеленського: снаряд бойовиків потрапив у будинок жительки Золотого-4 У будинок жительки Золотого-4 потрапив снаряд зі сторони бойовиків. Пошкоджено дах та вікна. Сама жінка, на щастя, не постраждала. Ось справжні результати розведення військ, якого добивався Зеленський. Як бачите, «постреливать» ніхто не припинив. Останній блокопост досі знаходиться в Золотому-4. Ми тут, щоб допомагати людям, яких кинули напризволяще, та розповідати правду. 💬 Коментувати на YT: https://youtu.be/lHSqcCpGIk8@LastBP
178|/media/wtheisen/scratch2/telegram_video/LastBP/2106/post_2106_video.mp4|"Останній Блокпост 🛡В мережу виклали запис розмови голови проросійської ОПЗЖ Віктора Медведчука з ватажком бойовиків ""ДНР"" Пушиліним, де кум Путіна вітає бойовика з днем народження та бажає майбутніх ""перемог"". Тут виникає лише одне питання до нашої влади. Чому цей проросійський злодій Медведчук досі не за гратами? Повна бездіяльність нинішніх керівників нашої держави.@LastBP 🛡"
179|/media/wtheisen/scratch2/telegram_video/LastBP/5073/post_5073_video.mp4|"Останній Блокпост 🛡Поліція Дніпропетровщини готова зустрічати ворога 🇺🇦@LastBP 🛡| @UA_struggle 🇺🇦"
180|/media/wtheisen/scratch2/telegram_video/LastBP/5038/post_5038_video.mp4|"Останній Блокпост 🛡Ексклюзивні кадри від наших бійців.Знищення танка окупантів за 20 секунд. ЗСУ працює 🇺🇦✊🏻@LastBP 🛡| @UA_struggle 🇺🇦"
181|/media/wtheisen/scratch2/telegram_video/LastBP/8715/post_8715_video.mp4|"Останній Блокпост 🛡Бєлгородська область, Томаровка, невелике задимлення на складі російських боєприпасів@LastBP 🛡| @UA_struggle 🇺🇦"
182|/media/wtheisen/scratch2/telegram_video/LastBP/8455/post_8455_video.mp4|"Останній Блокпост 🛡Український БТР-4 знищує піхоту окупантів 🔥@LastBP 🛡| @UA_struggle 🇺🇦"
183|/media/wtheisen/scratch2/telegram_video/LastBP/9182/post_9182_video.mp4|"Останній Блокпост 🛡Артилерійська терапія для окупантів.@LastBP 🛡| @UA_struggle 🇺🇦"
184|/media/wtheisen/scratch2/telegram_video/LastBP/4358/post_4358_video.mp4|"Останній Блокпост 🛡""Putin is Hitler"".Мітинг на підтримку України у Грузії.@LastBP 🛡"
185|/media/wtheisen/scratch2/telegram_video/LastBP/4257/post_4257_video.mp4|Останній Блокпост 🛡Інформація про висадку десанту в Одесі не підтвердилася, всі порти під контролем. Про ситуації в місті - від представника Національного Корпусу Сергія Братчука.
186|/media/wtheisen/scratch2/telegram_video/LastBP/6468/post_6468_video.mp4|"Останній Блокпост 🛡""^бааать у нас 80% потерь, 80%…""Чергове перехоплення перемовин російських окупантів. Як там казав Путін? ""Всьо ідьот по плану"".⚰️🇷🇺@LastBP 🛡| @UA_struggle 🇺🇦"
187|/media/wtheisen/scratch2/telegram_video/LastBP/2626/post_2626_video.mp4|Останній Блокпост 🛡📣 Золоте. Місцевий мешканець відверто розповідає про ситуацію із розведенням військ. Не коментуємо. Все зрозуміло без слів...@LastBP 🛡
188|/media/wtheisen/scratch2/telegram_video/LastBP/9132/post_9132_video.mp4|"Останній Блокпост 🛡Кадри запуску британських ракет ""Brimstone"" українськими військовими із наземної пускової установки.На відео видно активне маневрування та коригування траєкторії польоту майже одразу зі старту.@LastBP 🛡| @UA_struggle 🇺🇦"
189|/media/wtheisen/scratch2/telegram_video/LastBP/5524/post_5524_video.mp4|"Останній Блокпост 🛡❗️ З'явилося відео збиття літака окупантів під Черніговом, про яке писали годину тому. По-перше це красиво!@LastBP 🛡| @UA_struggle 🇺🇦"
190|/media/wtheisen/scratch2/telegram_video/LastBP/5955/post_5955_video.mp4|"Останній Блокпост 🛡Бійці ""вєлікой армії"" ховаються у БТРі від наших військових.@LastBP 🛡| @UA_struggle 🇺🇦"
191|/media/wtheisen/scratch2/telegram_video/LastBP/654/post_654_video.mp4|Останній Блокпост 🛡Американські конвертоплани Osprey CV-22 пролетіли над Києвом!@LastBP 🛡
192|/media/wtheisen/scratch2/telegram_video/LastBP/4734/post_4734_video.mp4|"Останній Блокпост 🛡Ще один полонений окупант, якому пощастило вижити.Каже нібито нічого не знав і заїхав в Україну ""просто прокатиться"". ""Прокатиться"" до моргу.@LastBP 🛡| @UA_struggle 🇺🇦"
193|/media/wtheisen/scratch2/telegram_video/LastBP/4520/post_4520_video.mp4|Останній Блокпост 🛡❗️Затримали диверсантів у Кам'янці-Подільському @LastBP 🛡
194|/media/wtheisen/scratch2/telegram_video/LastBP/1451/post_1451_video.mp4|Останній Блокпост 🛡В окупованому Луганську у бойовиків горів головний склад ПММ 2 АКНа складі пально-мастильних матеріалів терористів «ЛНР» в черговий раз сталася велика пожежа, яка практично паралізувала все місто. Там зберігаються майже 100 тонн автомобільних масел і аерозольні балони.За версією бойовиків пожежа сталася в результаті необережного поводження з вогнем.Не здивуємося якщо насправді причиною став звичайний нетверезий сепар, але окупанти, як завжди в будь-якій незрозумілій ситуації, починають все скидувати на українську ДРГ.@LastBP 🛡
195|/media/wtheisen/scratch2/telegram_video/LastBP/9330/post_9330_video.mp4|"Останній Блокпост 🛡Ти його не бачиш, а він бачить тебе!Їх не видно, але їхня робота говорить сама за себе – українські снайпери 💪🏻@LastBP 🛡| @UA_struggle 🇺🇦"
196|/media/wtheisen/scratch2/telegram_video/LastBP/8163/post_8163_video.mp4|"Останній Блокпост 🛡«Не я б‘ю, Верба б‘є!»Артилеристи ЗСУ вітають із Вербною Неділею!@LastBP 🛡| @UA_struggle 🇺🇦"
197|/media/wtheisen/scratch2/telegram_video/LastBP/5642/post_5642_video.mp4|"Останній Блокпост 🛡Купа нової трофейної зброї та ще один ""Тигр"" в Харківських лісах. @LastBP 🛡| @UA_struggle 🇺🇦"
198|/media/wtheisen/scratch2/telegram_video/LastBP/5467/post_5467_video.mp4|"Останній Блокпост 🛡Український ПТУР гатить по танку окупантів. Боєкомплект вибухнув, відірвавши вежу.@LastBP 🛡| @UA_struggle 🇺🇦"
199|/media/wtheisen/scratch2/telegram_video/LastBP/6146/post_6146_video.mp4|"Останній Блокпост 🛡Армія РФ втратила РСЗВ 9П140 ""Ураган"" в результаті чергового удару ""Байрактар"".@LastBP 🛡| @UA_struggle 🇺🇦"
200|/media/wtheisen/scratch2/telegram_video/LastBP/4959/post_4959_video.mp4|"Останній Блокпост 🛡Буча, результати вторгнення РФ.Якщо коротко - трупи, трупи, трупи. І куча спаленої технніки окупантів. Так тримати, ЗСУ!@LastBP 🛡| @UA_struggle 🇺🇦"
201|/media/wtheisen/scratch2/telegram_video/LastBP/2365/post_2365_video.mp4|"Останній Блокпост 🛡В окупованому Криму через опади затопило Керч та сусідні села, там вже ввели ""надзвичайний стан"".На місце затоплення прибув так званий ""голова Криму"" Сергій Аксьонов і варіантів вирішення проблеми в нього звісно ж немає. Крім того, під час огляду затопленого міста в них навіть не знайшлося додаткового човна для охорони самого Аксьонова, тому троє людей мали просто пливти поряд.За ніч у Керчі і прилеглих районах випало до півтори норми опадів (72 мм).  Хотіли води та нили, що її вистачає — отримуйте, звісно не ""камні"" але з неба, стихія потурбувалася.@LastBP 🛡"
202|/media/wtheisen/scratch2/telegram_video/LastBP/7121/post_7121_video.mp4|"Останній Блокпост 🛡Бурят від страху напився, а потім “взяв трохи лівіше” і потрапив у полон до українців@LastBP 🛡| @UA_struggle 🇺🇦"
203|/media/wtheisen/scratch2/telegram_video/LastBP/1829/post_1829_video.mp4|Останній Блокпост 🛡Авіація РФ здійснила обстріл сирійської провінції Ідліб.Декілька ударів було нанесено в районі пропускного пункту «Бабуль Хава» в районі Сарміди, неподалік від кордону з Туреччиною. Вщент вигорів ряд вантажівок. Загинув один цивільний, двоє поранені.Нагадаємо, що 6 березня 2020 року в сирійській провінції Ідліб почав діяти режим припинення вогню, який у Москві узгодили президенти Реджеп Тайїп Ердоган і Володимир Путін.@LastBP 🛡
204|/media/wtheisen/scratch2/telegram_video/LastBP/1882/post_1882_video.mp4|Останній Блокпост 🛡Свіже відео з передової на якому наші бійці знищують вогневу точку бойовиків у відповідь на їхній прицільний вогонь звідти.@LastBP 🛡
205|/media/wtheisen/scratch2/telegram_video/LastBP/8537/post_8537_video.mp4|"Останній Блокпост 🛡⚡️ російські військові самі спростовують фейк, ніби вони взяли українське Рубіжне@LastBP 🛡| @UA_struggle 🇺🇦"
206|/media/wtheisen/scratch2/telegram_video/LastBP/8847/post_8847_video.mp4|"Останній Блокпост 🛡На відео палає знищений російський склад боєприпасів на півдні. Краса!@LastBP 🛡| @UA_struggle 🇺🇦"
207|/media/wtheisen/scratch2/telegram_video/LastBP/4784/post_4784_video.mp4|"Останній Блокпост 🛡⚡️Окупанти з повітря обстріляли склад військового арсеналу у Балаклії Харківської області. Зарево від вибухів помітна за 20 км.@LastBP 🛡| @UA_struggle 🇺🇦"
208|/media/wtheisen/scratch2/telegram_video/LastBP/1201/post_1201_video.mp4|Останній Блокпост 🛡Всім українцям - ненапряжних вихідних! Песик з нуля добре знає, хто є ворог України. Шкода, що в нього нема права голосу. Він би ОПЗЖ чи Шарія не обирав! @LastBP🛡
209|/media/wtheisen/scratch2/telegram_video/LastBP/1636/post_1636_video.mp4|Останній Блокпост 🛡Черги за безкоштовною їжею в окупованій Макіївці та Донецьку.Кадри, які не покажуть по телебаченню невизнаних республік.@LastBP 🛡
210|/media/wtheisen/scratch2/telegram_video/LastBP/3728/post_3728_video.mp4|"Останній Блокпост 🛡Українські бійці продовжують проводити тренування стрільб з протитанкового ракетного комплексу «Javelin». Умовні цілі уражені точним попаданням та знищені повністю. До слова, удари проводили по танках, на башту яких приварили ""захисний екран"", подібні конструкції кріплять на танки армії РФ, розповідаючи особовому складу, що це вбереже їх від ""джавелінів"", судячи по результату на фото - не вбереже. Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡"
211|/media/wtheisen/scratch2/telegram_video/LastBP/4562/post_4562_video.mp4|Останній Блокпост 🛡⚡️ Наші морпіхи доблесно тримають наші позиції, абсолютно, відбиваючи атаку за атакою - боєць ЗСУТримаймось! Україна переможе! 🇺🇦🇺🇦🇺🇦@LastBP 🛡
212|/media/wtheisen/scratch2/telegram_video/LastBP/9581/post_9581_video.mp4|"Останній Блокпост 🛡Ще одне прекрасне відео роботи десантників.@LastBP 🛡| @UA_struggle 🇺🇦"
213|/media/wtheisen/scratch2/telegram_video/LastBP/8704/post_8704_video.mp4|"Останній Блокпост 🛡Наші військові відправляють ворогу подарунки з МТЛБ С-8.@LastBP 🛡| @UA_struggle 🇺🇦"
214|/media/wtheisen/scratch2/telegram_video/LastBP/434/post_434_video.mp4|"Останній Блокпост 🛡В Бейруте огонь и кошмар, конечно. А что там с Калиновкой и Балаклеей? Власть вроде поменялась, у них даже есть время на расследование всякой чуши типа ""разжигания вражды при создании ПЦУ"". Новости по виновным и объемам хищения есть?@LastBP 🛡"
215|/media/wtheisen/scratch2/telegram_video/LastBP/5816/post_5816_video.mp4|"Останній Блокпост 🛡У Сумах бійці тероборони захопили парадний танк окупантів.@LastBP 🛡| @UA_struggle 🇺🇦"
216|/media/wtheisen/scratch2/telegram_video/LastBP/9573/post_9573_video.mp4|"Останній Блокпост 🛡""Страшна"" московська зброя... була.Захисники України поділилися здобутками лише з однієї точки прямого зіткнення з ворогом. Результат - багато спаленої техніки рф.@LastBP 🛡| @UA_struggle 🇺🇦"
